156081,49.13,7456,228,15308	
156096,48.72,7368,316,15196	
156111,49.15,7364,376,15388	
156126,49.15,7408,360,15328	
156141,49.15,7440,196,15296	
156156,49.15,7432,236,15256	
156171,49.58,7368,376,15316	
156186,49.17,7476,324,15212	
156201,50.01,7400,296,15232	
156216,49.15,7488,348,15280	
156231,50.01,7380,308,15308	
156246,49.17,7416,260,15116	
156261,49.17,7416,312,15136	
