3122103,7.61,8880,980,14612
3122116,7.65,11832,2696,15828
3122129,7.72,9696,1432,13876
3122142,7.77,9800,1084,13708
3122155,7.36,9348,1248,14976
3122168,7.82,9388,980,14116
3122181,7.77,10276,784,14260
3122194,7.77,10556,1056,13508
3122207,7.41,10808,1016,14144
3122220,7.41,10988,1036,13540
3122233,7.41,10596,1100,14180
3122246,7.39,9992,496,15236
3122259,7.87,10112,1264,13432
3122272,7.87,10764,1540,14688
3122285,7.46,10812,1052,14664
3122298,7.44,9968,1348,14500
3122311,7.44,10948,964,14196
3122324,7.84,11200,776,14396
3122337,7.44,10236,1228,14352
3122350,7.48,10428,956,14332
3122363,7.89,10116,856,14356
3122376,7.94,11164,1100,14464
3122389,7.53,10860,1628,13924
3122402,7.53,9932,828,13876
3122415,7.56,10972,1188,13488
3122428,7.97,10780,1160,14448
3122441,7.97,10496,1052,13836
3122454,8.01,10000,764,14260
3122467,8.03,10524,1292,14400
3122480,8.03,10944,1164,14960
3122493,8.03,11084,716,12936
3122506,8.06,10840,1144,14096
3122519,8.08,10856,868,14396
3122532,8.13,9908,1284,14184
3122545,8.13,9664,980,14320
3122558,8.13,10424,776,14032
3122571,8.13,10396,1088,14552
3122584,8.18,10700,1072,14156
3122597,8.20,10708,1700,14004
3122610,7.79,10340,1016,14264
3122623,8.20,10624,1212,14408
3122636,8.23,10724,816,13696
3122649,8.27,10788,1484,14232
3122662,7.87,10432,1052,14216
3122675,7.85,10512,1216,15204
3122688,8.28,10524,756,13824
3122701,8.33,11400,1068,13352
3122714,7.91,10664,1024,15176
3122727,8.39,10908,760,12544
3122740,8.39,10476,856,15236
3122753,8.44,10080,1016,13164
3122766,8.44,10596,1708,15608
3122779,8.51,10664,1416,14748
3122792,8.54,11144,1432,15204
3122805,8.56,12092,380,14496
3122818,8.23,11832,968,13904
3122831,8.28,12684,900,13044
3122844,8.80,12288,1400,14068
3122857,8.90,12304,1372,14136
3122870,9.06,12200,2052,14448
3122883,9.16,11684,212,14892
3122896,9.36,11116,444,15828
3122909,9.11,11644,1332,14304
3122922,9.69,12092,1164,14380
3122935,9.93,11396,1500,14288
3122948,10.08,12716,1252,11196
3122961,10.34,12960,-76,14148
3122974,10.60,13212,-940,13476
3122987,10.50,12720,116,13496
3123000,11.22,12212,-120,13496
3123013,11.99,12828,680,12672
3123026,11.88,13940,472,14556
