3092668,17.46,10464,1308,14520
3092681,17.82,10700,864,14212
3092694,16.55,10364,948,13948
3092713,15.92,10764,1344,13936
3092726,15.45,10880,932,13708
3092739,15.02,10844,1180,14268
3092752,14.56,10964,1156,14124
3092765,14.11,9776,1068,14944
3092778,13.69,10940,1072,13744
3092791,13.22,10844,764,14744
3092804,12.83,10820,980,14484
3092817,12.35,11116,1360,13252
3092830,11.94,11344,888,14040
3092843,11.54,10844,936,14304
3092856,11.11,10272,684,15332
3092869,10.67,12960,1528,14836
3092882,10.34,14456,1464,11128
3092895,9.98,14984,1664,14376
3092908,9.67,14084,1496,13844
3092921,9.47,14036,1080,13196
3092934,9.26,12444,836,13304
3092947,8.64,11976,576,13780
3092960,8.90,11988,576,14332
3092973,8.33,12136,692,13292
3092986,8.59,12288,892,13884
3092999,8.45,11248,1464,13188
3093012,7.97,11940,1304,13688
3093025,7.87,11876,920,12668
3093038,8.23,12976,816,13176
3093051,8.13,13104,796,14240
3093064,8.13,12748,256,13588
3093077,8.15,10692,1024,15924
3093090,8.13,10940,1484,14280
3093103,8.13,9520,1608,15356
3093116,8.15,10088,864,14452
3093129,8.13,10632,724,14624
3093142,8.13,10680,1104,14224
3093155,8.13,10240,1100,14880
3093168,8.13,10092,976,14360
3093181,8.13,9680,1568,14400
3093194,8.13,10252,1492,13896
3093207,8.13,10576,1068,15540
3093220,8.15,10292,1348,14508
3093233,8.13,10692,916,13904
3093246,8.13,10336,1168,15044
3093259,8.13,10272,1040,15248
3093272,8.13,10376,724,14332
3093285,8.13,10532,1356,14960
3093298,8.13,10052,1120,14964
3093311,8.13,10272,1448,14196
3093324,8.11,10344,1148,13900
3093337,8.13,10240,1612,14808
3093350,8.13,10848,716,14456
3093363,8.13,10188,1408,13516
3093376,8.13,10392,1192,14512
3093389,8.13,10572,1136,14372
3093402,8.13,10044,1200,14388
3093415,8.13,10832,824,14276
3093428,8.13,10444,720,14052
3093441,8.13,10752,632,14568
3093454,8.13,10384,1192,15072
3093467,8.13,10556,856,13692
3093480,8.13,10832,712,14096
3093493,8.15,10380,956,15052
3093506,8.15,10552,1076,14160
3093519,8.13,10724,1232,14284
3093532,8.13,10312,924,13716
3093545,8.13,10400,1104,14480
3093558,8.13,10936,1148,13840
3093571,8.13,10428,1136,14248
3093585,8.15,10504,1236,13904
3093598,8.15,10320,1332,15116
3093611,7.73,10580,480,14176
3093624,8.15,10188,1324,15368
3093637,8.15,9620,1044,16704
3093650,8.15,10648,856,13620
3093663,8.15,9680,1232,15344
3093676,8.15,10444,968,14960
3093689,8.15,10172,732,14752
3093702,8.18,10976,1088,13944
3093715,8.18,10024,1084,15032
3093728,8.18,10488,984,14212
3093741,8.18,10272,804,15112
3093754,8.18,10336,1300,14504
3093767,7.79,10548,992,13500
3093780,7.75,10480,1092,14496
3093793,8.20,10800,772,13492
3093806,8.20,10868,588,14624
3093819,7.80,10968,800,14456
3093832,8.23,11228,1008,14516
3093845,7.82,10460,1036,14668
3093858,8.23,9664,1528,14564
3093871,7.87,9312,1812,14440
3093884,8.30,9772,1448,14672
3093897,8.32,10272,1736,14640
3093910,7.87,10592,1604,13108
3093923,7.87,10480,1460,14720
3093936,7.87,10644,1596,14064
3093949,7.87,10588,1712,14380
3093962,7.87,9672,1304,13348
3093975,7.87,10252,1048,13864
3093988,7.87,10240,364,14064
3094001,8.28,10796,368,14760
3094014,8.30,10964,424,14016
3094027,7.87,10092,604,13836
3094040,8.28,10384,1064,14788
3094053,8.28,10616,932,14144
3094066,8.30,10260,1680,14840
3094079,7.87,10516,1964,14444
3094092,7.87,10144,1376,14360
3094105,7.87,10524,1472,14568
3094118,7.87,10412,1528,13968
3094131,8.28,10492,1128,14196
3094144,8.30,10464,764,14744
3094157,7.87,10320,1000,14628
3094170,7.87,10080,968,14948
3094183,7.87,10396,532,14528
3094196,7.87,10416,816,14588
3094209,7.84,10300,752,14428
3094222,7.87,11072,1012,13688
3094235,7.87,10424,1424,14280
3094248,7.87,10732,1032,13596
3094261,7.87,10644,1372,13988
3094274,7.87,10672,1200,13648
3094287,7.87,10848,1012,14180
3094300,7.87,10392,1208,14204
3094313,7.87,10572,868,13076
