565477,3.38,20368,60,-4212	
565489,3.38,20440,152,-4068	
565501,3.38,20316,0,-4348	
565513,3.38,20332,112,-4256	
565525,3.40,20392,212,-4308	
565537,3.38,20344,100,-4136	
565549,3.38,20364,124,-4248	
565561,3.38,20384,180,-4328	
565573,3.38,20380,116,-4148	
565585,3.38,20312,84,-4172	
565597,3.38,20280,56,-4392	
565609,3.38,20396,76,-4372	
565621,3.38,20324,104,-4172	
565633,3.38,20468,168,-4300	
565645,3.40,20332,52,-4320	
565657,3.38,20228,200,-4324	
565669,3.38,20440,160,-4192	
565681,3.38,20376,140,-4388	
565693,3.40,20380,252,-4272	
565705,3.38,20376,108,-4424	
565717,3.81,20320,124,-4292	
565729,3.81,20428,64,-4440	
565741,3.81,20444,116,-4380	
565753,3.38,20336,-16,-4140	
565765,3.38,20368,44,-4264	
565777,3.38,20304,112,-4368	
565789,3.38,20288,116,-4044	
565801,3.38,20332,40,-4180	
565813,3.40,20392,100,-4160	
565825,3.40,20404,144,-4320	
565837,3.81,20444,148,-4280	
565849,3.81,20336,164,-4064	
565861,3.38,20296,28,-4196	
565873,3.38,20444,72,-4336	
565885,3.38,20296,24,-4344	
565897,3.40,20372,44,-4380	
565909,3.38,20388,224,-4236	
565921,3.38,20368,168,-4332	
565933,3.40,20376,100,-4044	
565945,3.38,20304,92,-4200	
565957,3.38,20272,52,-4316	
565969,3.38,20348,176,-4244	
565981,3.38,20428,68,-4208	
565993,3.38,20420,232,-4216	
566005,3.38,20344,60,-4308	
566017,3.38,20300,112,-4180	
566029,3.38,20336,168,-3980	
566041,3.38,20260,128,-4204	
566053,3.40,20304,28,-4264	
566065,3.38,20364,80,-4284	
566077,3.40,20276,104,-4340	
566089,3.38,20476,44,-4388	
566101,3.38,20468,100,-4324	
566113,3.38,20492,200,-4104	
566125,3.38,20416,96,-4324	
566137,3.38,20432,92,-4292	
566149,3.38,20460,60,-4240	
566161,3.40,20320,176,-4260	
566173,3.81,20368,96,-4332	
566185,3.81,20400,88,-4308	
566197,3.81,20424,200,-4168	
566209,3.81,20444,60,-4368	
566221,3.38,20376,132,-4292	
566233,3.38,20484,200,-4224	
566245,3.38,20464,144,-4200	
566257,3.38,20400,152,-4380	
566269,3.81,20356,-32,-4176	
566281,3.40,20472,152,-4308	
566293,3.40,20400,184,-4152	
566305,3.38,20380,0,-4216	
566317,3.40,20468,112,-4260	
566329,3.38,20292,168,-4324	
566341,3.38,20296,124,-4248	
566353,3.38,20316,92,-4456	
566365,3.38,20316,156,-4272	
566377,3.38,20364,72,-4448	
566389,3.38,20348,92,-4448	
566401,3.38,20436,180,-4372	
566413,3.38,20356,68,-4308	
566425,3.38,20452,136,-4292	
566437,3.38,20276,132,-4148	
566449,3.38,20460,108,-4140	
566461,3.38,20380,100,-4236	
566473,3.81,20356,44,-4356	
566485,3.40,20340,124,-4396	
566497,3.38,20700,248,-4816	
566509,3.38,20652,-8,-4220	
566521,3.38,20340,68,-4380	
566533,3.40,20320,176,-4148	
566545,3.38,20264,72,-4164	
566557,3.38,20452,104,-4268	
566569,3.38,20268,148,-4072	
566581,3.38,20376,-52,-4340	
566593,3.38,20352,72,-4384	
